property_id,locality,property_type,bhk,size_sqft,price_lakhs,rent_monthly,availability,possession_year,furnished_status,posted_on
1403,Borivali,Apartment,2,925.12,174.81,58465.0,Ready to move,2025,Semi-Furnished,2024-04-04 00:00:00
1404,Borivali,Villa,3,1097.84,30.0,50895.0,Ready to move,2025,Furnished,2024-10-19 00:00:00
1405,Dadar,Apartment,3,1416.15,161.46,44119.0,Under construction,2025,Semi-Furnished,2024-03-29 00:00:00
1406,Malad,Apartment,2,496.91,97.69,45614.0,Under construction,2025,Semi-Furnished,2024-06-09 00:00:00
1407,Andheri,Apartment,3,1191.37,189.7,46283.0,Ready to move,2025,Semi-Furnished,2024-08-16 00:00:00
1408,Kandivali,Apartment,2,750.89,40.39,44133.0,Ready to move,2024,Unfurnished,2024-11-17 00:00:00
1409,Juhu,Villa,1,1130.6,118.58,34843.0,Ready to move,2025,Semi-Furnished,2024-12-16 00:00:00
1410,Powai,Apartment,3,837.63,147.95,26954.0,Under construction,2024,Furnished,2024-10-12 00:00:00
1411,Vikhroli,Apartment,2,1488.1,111.91,47134.0,Ready to move,2025,Furnished,2024-11-26 00:00:00
1412,Andheri,Apartment,1,889.03,131.23,37510.0,Ready to move,2024,Semi-Furnished,2024-05-24 00:00:00
1413,Vikhroli,Apartment,4,657.85,195.22,52877.0,Ready to move,2024,Semi-Furnished,2024-06-02 00:00:00
1414,Juhu,Apartment,2,975.96,148.78,46080.0,Ready to move,2024,Unfurnished,2024-03-02 00:00:00
1415,Bandra,Apartment,3,947.18,103.47,45224.0,Ready to move,2026,Furnished,2024-10-12 00:00:00
1416,Bandra,Villa,3,1191.43,197.02,59767.0,Ready to move,2024,Furnished,2024-12-16 00:00:00
1417,Andheri,Studio,2,984.42,162.55,23931.0,Under construction,2024,Semi-Furnished,2024-12-23 00:00:00
1418,Goregaon,Apartment,2,1592.52,164.62,71539.0,Ready to move,2025,Furnished,2024-11-25 00:00:00
1419,Juhu,Apartment,2,816.58,105.37,12225.0,Ready to move,2024,Furnished,2024-04-29 00:00:00
1420,Juhu,Apartment,2,820.11,30.0,66762.0,Under construction,2024,Unfurnished,2024-12-01 00:00:00
1421,Dadar,Studio,3,668.83,104.69,48013.0,Under construction,2024,Furnished,2024-09-09 00:00:00
1422,Goregaon,Studio,3,875.7,99.61,37139.0,Ready to move,2024,Furnished,2024-05-10 00:00:00
1423,Kandivali,Apartment,1,919.32,119.34,22925.0,Ready to move,2025,Semi-Furnished,2024-12-02 00:00:00
1424,Kandivali,Villa,2,934.36,107.91,36008.0,Ready to move,2024,Furnished,2024-07-07 00:00:00
1425,Powai,Apartment,4,870.16,155.63,42545.0,Ready to move,2026,Furnished,2024-03-15 00:00:00
1426,Borivali,Apartment,2,667.05,194.04,47924.0,Under construction,2024,Furnished,2024-03-03 00:00:00
1427,Bandra,Apartment,3,585.5,203.81,66684.0,Ready to move,2024,Semi-Furnished,2024-01-30 00:00:00
1428,Kandivali,Apartment,3,737.45,191.86,46101.0,Ready to move,2025,Semi-Furnished,2024-02-19 00:00:00
1429,Goregaon,Apartment,2,1192.46,105.12,49795.0,Ready to move,2026,Furnished,2024-11-10 00:00:00
1430,Juhu,Apartment,2,1257.04,152.95,50252.0,Ready to move,2024,Furnished,2024-08-13 00:00:00
1431,Kandivali,Apartment,3,826.91,228.26,40087.0,Ready to move,2025,Semi-Furnished,2024-06-08 00:00:00
1432,Juhu,Apartment,2,567.53,70.76,42117.0,Ready to move,2025,Semi-Furnished,2024-11-01 00:00:00
1433,Kandivali,Apartment,2,825.65,217.41,43396.0,Ready to move,2024,Unfurnished,2024-12-29 00:00:00
1434,Bandra,Apartment,3,1477.5,100.19,54397.0,Ready to move,2025,Furnished,2024-03-02 00:00:00
1435,Vikhroli,Apartment,3,1149.69,164.69,31306.0,Ready to move,2024,Semi-Furnished,2024-02-08 00:00:00
1436,Kandivali,Apartment,1,1015.22,170.64,37401.0,Ready to move,2025,Furnished,2024-04-28 00:00:00
1437,Goregaon,Apartment,1,1138.81,159.5,50345.0,Ready to move,2026,Furnished,2024-04-09 00:00:00
1438,Kandivali,Apartment,1,1312.17,261.42,28853.0,Ready to move,2024,Furnished,2024-06-14 00:00:00
1439,Borivali,Apartment,2,504.14,134.96,46705.0,Ready to move,2024,Semi-Furnished,2024-02-11 00:00:00
1440,Bandra,Apartment,2,732.39,68.03,36815.0,Under construction,2025,Semi-Furnished,2024-07-03 00:00:00
1441,Goregaon,Apartment,2,691.38,167.82,52579.0,Ready to move,2024,Furnished,2024-07-16 00:00:00
1442,Dadar,Apartment,1,1026.13,141.5,65607.0,Ready to move,2024,Unfurnished,2024-11-17 00:00:00
1443,Goregaon,Villa,2,898.03,177.74,36831.0,Ready to move,2024,Furnished,2024-09-01 00:00:00
1444,Borivali,Apartment,2,1076.89,194.1,56366.0,Ready to move,2024,Furnished,2024-08-20 00:00:00
1445,Vikhroli,Apartment,2,697.93,148.32,48009.0,Ready to move,2025,Semi-Furnished,2024-08-02 00:00:00
1446,Bandra,Apartment,2,1261.59,171.82,39243.0,Ready to move,2024,Unfurnished,2024-04-13 00:00:00
1447,Dadar,Apartment,1,829.2,157.21,45099.0,Ready to move,2025,Unfurnished,2024-05-27 00:00:00
1448,Borivali,Apartment,4,1058.36,239.59,64469.0,Ready to move,2025,Furnished,2024-04-14 00:00:00
1449,Borivali,Apartment,1,1208.62,131.47,42423.0,Under construction,2025,Furnished,2024-08-25 00:00:00
1450,Andheri,Apartment,2,1184.54,115.65,64637.0,Under construction,2025,Semi-Furnished,2024-01-14 00:00:00
1451,Bandra,Studio,4,958.25,194.04,43201.0,Ready to move,2024,Semi-Furnished,2024-12-24 00:00:00
1452,Goregaon,Apartment,2,1095.8,103.54,23814.0,Ready to move,2024,Semi-Furnished,2024-08-24 00:00:00
1453,Juhu,Apartment,3,1372.5,169.61,42799.0,Ready to move,2024,Furnished,2024-08-23 00:00:00
1454,Vikhroli,Apartment,1,1004.08,141.52,22645.0,Under construction,2024,Furnished,2024-08-27 00:00:00
1455,Juhu,Studio,2,631.11,144.93,40234.0,Ready to move,2027,Furnished,2024-09-26 00:00:00
1456,Goregaon,Villa,2,1024.92,271.87,39658.0,Ready to move,2027,Unfurnished,2024-12-11 00:00:00
1457,Goregaon,Apartment,1,838.82,211.7,72253.0,Ready to move,2024,Furnished,2024-12-24 00:00:00
1458,Bandra,Villa,2,300.0,201.08,69141.0,Ready to move,2024,Unfurnished,2024-04-19 00:00:00
1459,Goregaon,Apartment,2,988.6,176.53,46281.0,Ready to move,2024,Furnished,2024-10-24 00:00:00
1460,Andheri,Villa,2,885.0,115.42,63170.0,Ready to move,2026,Semi-Furnished,2024-06-26 00:00:00
1461,Dadar,Villa,4,1196.93,163.07,39034.0,Ready to move,2024,Furnished,2024-12-19 00:00:00
1462,Goregaon,Apartment,1,624.97,179.17,23591.0,Ready to move,2025,Unfurnished,2024-02-05 00:00:00
1463,Juhu,Villa,2,398.29,159.95,52917.0,Ready to move,2024,Unfurnished,2024-12-11 00:00:00
1464,Goregaon,Apartment,2,900.6,154.74,50421.0,Ready to move,2026,Furnished,2024-10-31 00:00:00
1465,Andheri,Apartment,2,964.05,130.13,30937.0,Ready to move,2026,Furnished,2024-12-07 00:00:00
1466,Kandivali,Apartment,3,878.15,163.67,31600.0,Ready to move,2025,Furnished,2024-11-27 00:00:00
1467,Kandivali,Villa,2,856.21,123.72,59094.0,Ready to move,2025,Unfurnished,2024-06-17 00:00:00
1468,Borivali,Apartment,1,529.38,185.17,19747.0,Ready to move,2024,Furnished,2024-12-24 00:00:00
1469,Vikhroli,Apartment,3,808.32,49.21,53373.0,Ready to move,2025,Furnished,2024-09-26 00:00:00
1470,Powai,Villa,3,745.48,217.94,40283.0,Ready to move,2024,Unfurnished,2024-09-05 00:00:00
1471,Dadar,Apartment,2,1171.81,84.42,53393.0,Ready to move,2025,Semi-Furnished,2024-11-22 00:00:00
1472,Malad,Apartment,2,963.8,96.64,59825.0,Ready to move,2027,Unfurnished,2024-06-22 00:00:00
1473,Borivali,Apartment,1,766.6,170.44,31885.0,Ready to move,2026,Semi-Furnished,2024-11-07 00:00:00
1474,Vikhroli,Apartment,1,1367.17,177.0,27897.0,Under construction,2025,Furnished,2024-11-21 00:00:00
1475,Kandivali,Apartment,1,769.33,253.91,66994.0,Ready to move,2027,Unfurnished,2024-04-25 00:00:00
1476,Juhu,Apartment,2,1017.34,164.81,44142.0,Ready to move,2025,Semi-Furnished,2024-02-02 00:00:00
1477,Malad,Studio,4,799.92,147.98,49916.0,Ready to move,2024,Semi-Furnished,2024-08-11 00:00:00
1478,Vikhroli,Villa,2,1339.35,159.56,58662.0,Ready to move,2025,Furnished,2024-09-17 00:00:00
1479,Vikhroli,Apartment,1,876.06,229.52,30581.0,Ready to move,2026,Unfurnished,2024-04-22 00:00:00
1480,Borivali,Apartment,1,884.92,271.22,58529.0,Ready to move,2024,Unfurnished,2024-12-14 00:00:00
1481,Malad,Apartment,2,808.04,140.76,54602.0,Ready to move,2025,Furnished,2024-10-09 00:00:00
1482,Bandra,Apartment,2,908.95,177.14,67050.0,Ready to move,2026,Furnished,2024-01-23 00:00:00
1483,Powai,Apartment,2,1209.86,146.28,66789.0,Ready to move,2024,Semi-Furnished,2024-08-03 00:00:00
1484,Bandra,Apartment,2,1103.75,145.29,45952.0,Ready to move,2025,Furnished,2024-12-18 00:00:00
1485,Malad,Villa,2,858.42,243.95,56296.0,Ready to move,2024,Furnished,2024-11-30 00:00:00
1486,Bandra,Apartment,1,1360.4,103.71,45668.0,Ready to move,2025,Semi-Furnished,2024-06-10 00:00:00
1487,Andheri,Apartment,1,1111.9,33.29,47179.0,Ready to move,2025,Furnished,2024-05-22 00:00:00
1488,Kandivali,Villa,1,718.55,165.87,28067.0,Ready to move,2024,Unfurnished,2024-12-26 00:00:00
1489,Andheri,Apartment,1,435.9,210.05,41633.0,Ready to move,2024,Unfurnished,2024-06-05 00:00:00
1490,Goregaon,Apartment,1,725.5,160.99,18079.0,Ready to move,2026,Unfurnished,2024-04-09 00:00:00
1491,Bandra,Apartment,2,974.0,175.11,42938.0,Ready to move,2024,Furnished,2024-11-29 00:00:00
1492,Goregaon,Apartment,3,1029.16,187.62,64801.0,Ready to move,2026,Furnished,2024-09-02 00:00:00
1493,Juhu,Villa,3,1257.74,155.55,56669.0,Ready to move,2024,Semi-Furnished,2024-03-03 00:00:00
1494,Dadar,Apartment,2,521.64,177.82,46684.0,Under construction,2026,Semi-Furnished,2024-05-03 00:00:00
1495,Juhu,Villa,3,718.25,176.98,41969.0,Ready to move,2024,Furnished,2024-12-05 00:00:00
1496,Malad,Studio,1,496.71,52.07,36895.0,Ready to move,2024,Furnished,2024-09-24 00:00:00
1497,Vikhroli,Studio,3,448.36,155.69,31222.0,Ready to move,2024,Semi-Furnished,2024-01-24 00:00:00
1498,Kandivali,Studio,2,661.65,71.36,57280.0,Ready to move,2024,Semi-Furnished,2024-08-25 00:00:00
1499,Bandra,Apartment,2,959.98,148.09,21974.0,Under construction,2024,Semi-Furnished,2024-12-10 00:00:00
1500,Borivali,Apartment,2,1081.42,125.24,21630.0,Ready to move,2024,Semi-Furnished,2024-01-22 00:00:00
1501,Dadar,Apartment,1,565.49,201.7,58565.0,Under construction,2024,Semi-Furnished,2024-07-05 00:00:00
1502,Powai,Apartment,4,607.22,162.22,48118.0,Ready to move,2024,Semi-Furnished,2024-12-25 00:00:00
1503,Powai,Villa,1,316.05,173.66,45672.0,Ready to move,2024,Semi-Furnished,2024-07-06 00:00:00
1504,Powai,Apartment,2,914.31,140.43,48106.0,Ready to move,2026,Semi-Furnished,2024-09-13 00:00:00
1505,Bandra,Studio,2,630.36,202.61,75151.0,Ready to move,2025,Furnished,2024-06-14 00:00:00
1506,Powai,Villa,1,1348.91,70.13,45841.0,Ready to move,2027,Unfurnished,2024-04-03 00:00:00
1507,Andheri,Studio,1,972.94,105.22,49399.0,Ready to move,2024,Furnished,2024-06-22 00:00:00
1508,Dadar,Villa,1,798.57,214.32,75871.0,Ready to move,2024,Furnished,2024-07-25 00:00:00
1509,Andheri,Apartment,1,657.67,128.22,44046.0,Ready to move,2024,Semi-Furnished,2024-03-12 00:00:00
1510,Vikhroli,Apartment,3,401.6,42.71,70895.0,Ready to move,2024,Furnished,2024-02-24 00:00:00
1511,Dadar,Apartment,2,439.64,222.63,13395.0,Ready to move,2025,Furnished,2024-07-30 00:00:00
1512,Andheri,Apartment,1,663.36,203.85,27572.0,Under construction,2024,Furnished,2024-11-23 00:00:00
1513,Dadar,Apartment,2,640.33,185.55,34980.0,Ready to move,2024,Semi-Furnished,2024-11-02 00:00:00
1514,Vikhroli,Villa,4,550.25,154.72,53760.0,Under construction,2024,Unfurnished,2024-06-27 00:00:00
1515,Goregaon,Villa,1,963.13,233.04,71610.0,Ready to move,2027,Semi-Furnished,2024-12-20 00:00:00
1516,Bandra,Apartment,1,1004.28,212.93,36138.0,Ready to move,2026,Semi-Furnished,2024-02-15 00:00:00
1517,Bandra,Apartment,4,712.41,227.39,59674.0,Ready to move,2024,Semi-Furnished,2024-06-13 00:00:00
1518,Powai,Apartment,1,1430.55,184.78,78558.0,Ready to move,2025,Unfurnished,2024-05-18 00:00:00
1519,Juhu,Apartment,2,325.98,156.14,68471.0,Ready to move,2024,Furnished,2024-06-24 00:00:00
1520,Powai,Apartment,1,867.45,130.04,38942.0,Ready to move,2024,Semi-Furnished,2024-03-13 00:00:00
1521,Malad,Apartment,4,784.43,86.55,58028.0,Under construction,2025,Furnished,2024-04-13 00:00:00
1522,Andheri,Apartment,4,684.79,175.1,50091.0,Under construction,2024,Furnished,2024-08-20 00:00:00
1523,Dadar,Apartment,3,640.7,179.27,35108.0,Ready to move,2024,Furnished,2024-04-09 00:00:00
1524,Juhu,Apartment,2,847.91,132.51,51409.0,Ready to move,2024,Furnished,2024-07-20 00:00:00
1525,Vikhroli,Apartment,2,782.34,180.68,37893.0,Ready to move,2025,Unfurnished,2024-03-29 00:00:00
1526,Malad,Apartment,1,732.44,133.39,46865.0,Ready to move,2024,Semi-Furnished,2024-03-31 00:00:00
1527,Vikhroli,Apartment,3,460.38,193.37,24324.0,Ready to move,2025,Furnished,2024-12-31 00:00:00
1528,Bandra,Apartment,4,364.57,105.89,18556.0,Ready to move,2025,Furnished,2024-04-25 00:00:00
1529,Bandra,Studio,2,763.45,97.24,40702.0,Ready to move,2025,Semi-Furnished,2024-02-09 00:00:00
1530,Powai,Apartment,2,729.37,137.97,49772.0,Ready to move,2024,Semi-Furnished,2024-10-13 00:00:00
1531,Andheri,Apartment,1,790.89,191.44,28082.0,Ready to move,2024,Semi-Furnished,2024-04-25 00:00:00
1532,Juhu,Villa,2,817.41,92.06,52894.0,Under construction,2024,Furnished,2024-04-01 00:00:00
1533,Kandivali,Apartment,2,693.25,202.48,45641.0,Ready to move,2024,Semi-Furnished,2024-06-18 00:00:00
1534,Malad,Studio,2,786.28,67.87,54754.0,Ready to move,2025,Unfurnished,2024-11-03 00:00:00
1535,Malad,Apartment,2,593.94,137.66,59185.0,Ready to move,2025,Furnished,2024-10-11 00:00:00
1536,Powai,Apartment,1,1307.18,79.35,65154.0,Ready to move,2024,Semi-Furnished,2024-05-11 00:00:00
1537,Bandra,Apartment,3,610.08,30.0,54049.0,Under construction,2025,Furnished,2024-10-23 00:00:00
1538,Powai,Apartment,3,738.71,168.32,40571.0,Under construction,2025,Furnished,2024-01-03 00:00:00
1539,Dadar,Apartment,4,632.86,141.11,47833.0,Ready to move,2024,Semi-Furnished,2024-03-05 00:00:00
1540,Juhu,Apartment,3,627.83,80.15,79938.0,Ready to move,2025,Semi-Furnished,2024-12-08 00:00:00
1541,Andheri,Apartment,2,857.39,124.17,59782.0,Ready to move,2026,Semi-Furnished,2024-08-08 00:00:00
1542,Goregaon,Apartment,1,819.33,172.09,46073.0,Ready to move,2024,Unfurnished,2024-10-25 00:00:00
1543,Borivali,Apartment,4,712.16,131.59,42742.0,Under construction,2025,Furnished,2024-10-20 00:00:00
1544,Borivali,Apartment,2,764.96,140.07,36026.0,Ready to move,2024,Semi-Furnished,2024-05-23 00:00:00
1545,Powai,Apartment,2,634.06,130.08,27192.0,Ready to move,2024,Semi-Furnished,2024-01-14 00:00:00
1546,Dadar,Apartment,2,970.52,120.88,70622.0,Ready to move,2026,Unfurnished,2024-08-29 00:00:00
1547,Juhu,Apartment,3,1466.56,120.23,52177.0,Ready to move,2026,Furnished,2024-06-21 00:00:00
1548,Kandivali,Villa,1,587.55,118.77,25967.0,Ready to move,2024,Furnished,2024-01-30 00:00:00
1549,Borivali,Apartment,1,968.19,112.34,43120.0,Ready to move,2025,Unfurnished,2024-06-05 00:00:00
1550,Juhu,Apartment,2,863.48,99.14,64057.0,Ready to move,2025,Semi-Furnished,2024-10-11 00:00:00
1551,Andheri,Apartment,3,1050.59,131.01,38296.0,Ready to move,2024,Unfurnished,2024-04-25 00:00:00
1552,Vikhroli,Apartment,2,1059.04,118.0,32783.0,Ready to move,2024,Semi-Furnished,2024-03-09 00:00:00
1553,Dadar,Studio,2,911.62,96.42,50352.0,Under construction,2026,Semi-Furnished,2024-11-28 00:00:00
1554,Bandra,Apartment,2,838.05,188.3,54872.0,Ready to move,2026,Semi-Furnished,2024-02-08 00:00:00
1555,Juhu,Apartment,3,719.66,211.63,38315.0,Ready to move,2025,Unfurnished,2024-06-21 00:00:00
1556,Andheri,Apartment,3,620.51,149.99,36007.0,Ready to move,2024,Furnished,2024-05-06 00:00:00
1557,Kandivali,Villa,2,820.95,153.32,51909.0,Ready to move,2026,Furnished,2024-04-27 00:00:00
1558,Goregaon,Apartment,1,464.62,115.37,28127.0,Under construction,2027,Semi-Furnished,2024-10-26 00:00:00
1559,Bandra,Studio,4,671.84,203.35,36927.0,Ready to move,2025,Furnished,2024-02-23 00:00:00
1560,Goregaon,Studio,2,1182.06,236.91,43195.0,Under construction,2024,Semi-Furnished,2024-07-29 00:00:00
1561,Kandivali,Apartment,3,879.55,141.81,56085.0,Under construction,2024,Unfurnished,2024-12-10 00:00:00
1562,Andheri,Studio,1,1117.8,123.93,38585.0,Ready to move,2026,Unfurnished,2024-05-03 00:00:00
1563,Borivali,Apartment,2,1290.89,167.07,53449.0,Ready to move,2024,Furnished,2024-02-08 00:00:00
1564,Goregaon,Villa,3,796.89,156.45,62491.0,Under construction,2024,Semi-Furnished,2024-10-07 00:00:00
1565,Bandra,Apartment,1,912.2,124.99,37403.0,Under construction,2026,Semi-Furnished,2024-09-09 00:00:00
1566,Powai,Apartment,2,759.45,173.56,93344.0,Ready to move,2024,Furnished,2024-10-18 00:00:00
1567,Malad,Apartment,2,606.22,196.91,66294.0,Under construction,2026,Semi-Furnished,2024-01-14 00:00:00
1568,Juhu,Villa,3,564.11,110.71,49087.0,Ready to move,2025,Unfurnished,2024-10-08 00:00:00
1569,Borivali,Apartment,1,1102.95,277.1,42273.0,Under construction,2025,Furnished,2024-10-25 00:00:00
1570,Goregaon,Apartment,1,912.59,73.35,36670.0,Ready to move,2025,Semi-Furnished,2024-07-13 00:00:00
1571,Vikhroli,Apartment,4,1403.98,107.42,69919.0,Ready to move,2024,Furnished,2024-12-05 00:00:00
1572,Juhu,Apartment,2,1141.62,161.7,48157.0,Ready to move,2025,Unfurnished,2024-04-15 00:00:00
1573,Powai,Apartment,1,630.64,262.34,23418.0,Ready to move,2025,Furnished,2024-11-04 00:00:00
1574,Kandivali,Apartment,1,1102.1,121.87,19318.0,Ready to move,2025,Semi-Furnished,2024-01-14 00:00:00
1575,Malad,Apartment,4,758.48,96.71,46687.0,Under construction,2024,Semi-Furnished,2024-09-02 00:00:00
1576,Andheri,Apartment,1,1215.06,177.46,47017.0,Ready to move,2026,Semi-Furnished,2024-05-26 00:00:00
1577,Powai,Apartment,2,704.1,137.57,31245.0,Ready to move,2024,Furnished,2024-08-23 00:00:00
1578,Powai,Apartment,2,534.27,183.26,22283.0,Ready to move,2024,Semi-Furnished,2024-07-03 00:00:00
1579,Kandivali,Apartment,3,611.27,146.46,15554.0,Ready to move,2024,Semi-Furnished,2024-11-02 00:00:00
1580,Dadar,Studio,3,626.6,107.14,33610.0,Ready to move,2027,Semi-Furnished,2024-10-17 00:00:00
1581,Kandivali,Apartment,2,597.92,267.44,39559.0,Ready to move,2024,Semi-Furnished,2024-04-29 00:00:00
1582,Dadar,Studio,1,678.22,30.0,55377.0,Under construction,2026,Furnished,2024-11-15 00:00:00
1583,Dadar,Villa,3,1107.01,241.01,43045.0,Ready to move,2024,Semi-Furnished,2024-04-19 00:00:00
1584,Borivali,Apartment,2,1388.81,196.66,60960.0,Ready to move,2024,Semi-Furnished,2024-10-09 00:00:00
1585,Borivali,Apartment,4,450.94,112.72,54076.0,Ready to move,2024,Furnished,2024-01-24 00:00:00
1586,Bandra,Villa,2,1229.05,243.62,52698.0,Ready to move,2026,Semi-Furnished,2024-07-24 00:00:00
1587,Goregaon,Apartment,2,706.69,81.43,59689.0,Under construction,2025,Furnished,2024-04-20 00:00:00
1588,Goregaon,Apartment,1,954.36,200.41,24200.0,Ready to move,2026,Semi-Furnished,2024-07-31 00:00:00
1589,Andheri,Apartment,3,353.76,45.87,36956.0,Ready to move,2024,Furnished,2024-06-07 00:00:00
1590,Goregaon,Apartment,2,1007.21,92.71,81021.0,Ready to move,2027,Semi-Furnished,2024-05-15 00:00:00
1591,Borivali,Villa,2,300.0,92.58,16407.0,Ready to move,2024,Furnished,2024-03-31 00:00:00
1592,Bandra,Apartment,1,944.18,112.47,40533.0,Ready to move,2025,Furnished,2024-10-04 00:00:00
1593,Bandra,Apartment,1,927.18,150.58,52142.0,Ready to move,2024,Furnished,2024-09-06 00:00:00
1594,Dadar,Apartment,1,907.3,108.7,16846.0,Under construction,2026,Furnished,2024-02-23 00:00:00
1595,Kandivali,Apartment,2,629.53,48.18,33710.0,Ready to move,2026,Unfurnished,2024-12-10 00:00:00
1596,Andheri,Apartment,3,1014.86,173.17,74940.0,Ready to move,2025,Semi-Furnished,2024-11-23 00:00:00
1597,Dadar,Apartment,2,967.32,152.45,47557.0,Under construction,2024,Semi-Furnished,2024-08-27 00:00:00
1598,Kandivali,Villa,3,787.01,170.45,36383.0,Ready to move,2025,Furnished,2024-02-27 00:00:00
1599,Goregaon,Apartment,1,1051.56,158.6,48157.0,Under construction,2026,Furnished,2024-06-10 00:00:00
1600,Dadar,Villa,2,821.32,197.71,36355.0,Ready to move,2025,Furnished,2024-06-20 00:00:00
1601,Juhu,Apartment,2,1008.63,146.23,70688.0,Ready to move,2026,Unfurnished,2024-04-10 00:00:00
1602,Goregaon,Apartment,4,812.24,200.63,30135.0,Ready to move,2025,Semi-Furnished,2024-08-18 00:00:00
1603,Kandivali,Apartment,3,915.01,111.22,37158.0,Under construction,2025,Semi-Furnished,2024-05-13 00:00:00
1604,Andheri,Apartment,2,1022.42,114.07,22617.0,Ready to move,2025,Furnished,2024-04-20 00:00:00
1605,Kandivali,Apartment,3,730.63,218.8,40568.0,Ready to move,2024,Semi-Furnished,2024-04-17 00:00:00
1606,Dadar,Apartment,1,479.85,217.78,42382.0,Ready to move,2025,Unfurnished,2024-08-26 00:00:00
1607,Dadar,Villa,2,932.82,178.69,62935.0,Ready to move,2025,Semi-Furnished,2024-02-17 00:00:00
1608,Powai,Villa,1,1206.82,105.54,29749.0,Ready to move,2025,Furnished,2024-12-18 00:00:00
1609,Andheri,Apartment,2,939.75,101.52,52254.0,Ready to move,2026,Furnished,2024-07-14 00:00:00
1610,Vikhroli,Apartment,1,945.44,216.4,46301.0,Under construction,2024,Semi-Furnished,2024-07-15 00:00:00
1611,Goregaon,Apartment,3,837.35,213.63,16612.0,Under construction,2024,Furnished,2024-04-09 00:00:00
1612,Bandra,Apartment,2,1071.74,146.82,34120.0,Ready to move,2024,Semi-Furnished,2024-08-23 00:00:00
1613,Andheri,Apartment,3,794.22,267.09,33524.0,Ready to move,2025,Semi-Furnished,2024-03-27 00:00:00
1614,Bandra,Apartment,2,713.83,172.95,70246.0,Ready to move,2024,Unfurnished,2024-04-16 00:00:00
1615,Andheri,Studio,1,1181.59,94.64,53186.0,Under construction,2025,Furnished,2024-11-07 00:00:00
1616,Andheri,Villa,3,690.84,136.22,47170.0,Ready to move,2025,Semi-Furnished,2024-02-07 00:00:00
1617,Kandivali,Apartment,3,1116.84,150.27,10000.0,Ready to move,2025,Furnished,2024-04-07 00:00:00
1618,Andheri,Apartment,4,1181.78,154.32,16376.0,Under construction,2025,Unfurnished,2024-03-05 00:00:00
1619,Powai,Apartment,2,1020.05,212.5,55917.0,Ready to move,2025,Furnished,2024-11-02 00:00:00
1620,Vikhroli,Villa,3,475.23,102.19,56731.0,Ready to move,2025,Semi-Furnished,2024-07-11 00:00:00
1621,Dadar,Apartment,3,858.15,83.42,33866.0,Ready to move,2025,Furnished,2024-05-15 00:00:00
1622,Malad,Apartment,1,789.4,180.12,45415.0,Ready to move,2025,Unfurnished,2024-01-24 00:00:00
1623,Bandra,Villa,1,701.2,124.65,44351.0,Ready to move,2026,Unfurnished,2024-02-09 00:00:00
1624,Dadar,Apartment,1,892.83,271.18,47542.0,Ready to move,2025,Semi-Furnished,2024-07-04 00:00:00
1625,Malad,Apartment,2,1080.76,197.16,39420.0,Ready to move,2024,Semi-Furnished,2024-05-05 00:00:00
1626,Vikhroli,Apartment,2,712.43,123.73,57231.0,Ready to move,2024,Semi-Furnished,2024-03-08 00:00:00
1627,Vikhroli,Apartment,4,798.59,210.64,61592.0,Ready to move,2024,Unfurnished,2024-08-10 00:00:00
1628,Bandra,Apartment,2,777.68,186.52,30606.0,Ready to move,2024,Semi-Furnished,2024-05-23 00:00:00
1629,Bandra,Apartment,3,1199.16,181.68,27084.0,Ready to move,2024,Furnished,2024-09-06 00:00:00
1630,Vikhroli,Apartment,2,772.87,143.89,33058.0,Ready to move,2024,Semi-Furnished,2024-05-01 00:00:00
1631,Malad,Apartment,1,479.68,171.02,45731.0,Ready to move,2024,Semi-Furnished,2024-09-15 00:00:00
1632,Andheri,Villa,1,377.97,44.85,50334.0,Under construction,2024,Semi-Furnished,2024-12-11 00:00:00
1633,Goregaon,Apartment,2,958.82,215.85,56827.0,Ready to move,2025,Furnished,2024-11-09 00:00:00
1634,Juhu,Apartment,3,621.8,30.0,59571.0,Ready to move,2027,Unfurnished,2024-12-18 00:00:00
1635,Dadar,Apartment,4,1050.62,127.89,50437.0,Ready to move,2024,Unfurnished,2024-03-25 00:00:00
1636,Kandivali,Villa,2,450.63,70.21,48444.0,Ready to move,2024,Furnished,2024-03-07 00:00:00
1637,Dadar,Villa,3,688.33,124.96,69733.0,Ready to move,2024,Furnished,2024-04-03 00:00:00
1638,Kandivali,Apartment,2,450.83,146.29,45075.0,Ready to move,2024,Semi-Furnished,2024-10-08 00:00:00
1639,Malad,Apartment,2,980.38,90.16,53851.0,Ready to move,2024,Furnished,2024-07-07 00:00:00
1640,Kandivali,Villa,2,1044.65,30.0,49804.0,Ready to move,2024,Semi-Furnished,2024-10-11 00:00:00
1641,Bandra,Apartment,1,951.59,160.35,42402.0,Ready to move,2026,Semi-Furnished,2024-03-20 00:00:00
1642,Goregaon,Apartment,1,524.22,254.32,42501.0,Ready to move,2025,Furnished,2024-10-11 00:00:00
1643,Goregaon,Studio,1,626.27,132.44,64829.0,Ready to move,2024,Semi-Furnished,2024-10-25 00:00:00
1644,Bandra,Apartment,2,920.29,197.97,43647.0,Ready to move,2024,Furnished,2024-11-02 00:00:00
1645,Powai,Studio,3,343.68,225.22,39710.0,Ready to move,2025,Unfurnished,2024-05-06 00:00:00
1646,Malad,Villa,1,777.66,55.0,33944.0,Ready to move,2025,Furnished,2024-05-31 00:00:00
